travelCode,User_ID,Departure,Arrival,Check-in,Hotel,Stars,Bedroom Type,Room Price per Night,Number of Adults,Number of Children,Number of Bedrooms,Total Price per Night,Amenities,Days of Stay,Total Cost,Check-Out,Hotel_ID
68068,659,Shillong,Kullu-Manali,2022-10-27,Hotel Greenfields,2,Deluxe,2878,2,0,1,2878,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",5,14390,2022-11-01,KULL10
71908,698,Ranchi,Kullu-Manali,2020-06-11,Hotel Greenfields,2,Deluxe,2878,4,2,3,8634,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",2,17268,2020-06-13,KULL10
76216,742,Chennai,Kullu-Manali,2021-12-11,Hotel Greenfields,2,Deluxe,2878,1,0,1,2878,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",2,5756,2021-12-13,KULL10
76934,747,Gwalior,Kullu-Manali,2020-10-22,Hotel Greenfields,2,Suite,3924,2,0,1,3924,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",3,11772,2020-10-25,KULL10
78084,758,Vijayawada,Kullu-Manali,2020-01-02,Hotel Greenfields,2,Executive,3401,2,0,1,3401,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry', 'Coffee Maker']",6,20406,2020-01-08,KULL10
80694,786,Bhopal,Kullu-Manali,2020-01-09,Hotel Greenfields,2,Suite,3924,1,0,1,3924,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",3,11772,2020-01-12,KULL10
83971,823,Shimla,Kullu-Manali,2021-06-17,Hotel Greenfields,2,Executive,3401,3,1,2,6802,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",5,34010,2021-06-22,KULL10
85076,836,Navi Mumbai,Kullu-Manali,2021-02-07,Hotel Greenfields,2,Deluxe,2878,3,1,2,5756,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",3,17268,2021-02-10,KULL10
86570,852,Indore,Kullu-Manali,2023-01-05,Hotel Greenfields,2,Suite,3924,1,2,1,3924,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",2,7848,2023-01-07,KULL10
89421,882,Varanasi,Kullu-Manali,2021-01-21,Hotel Greenfields,2,Executive,3401,1,0,1,3401,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",4,13604,2021-01-25,KULL10
92455,912,Vijayawada,Kullu-Manali,2022-10-06,Hotel Greenfields,2,Executive,3401,1,1,1,3401,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",4,13604,2022-10-10,KULL10
92814,915,Ludhiana,Kullu-Manali,2022-01-06,Hotel Greenfields,2,Deluxe,2878,1,0,1,2878,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",7,20146,2022-01-13,KULL10
95042,938,Hisar,Kullu-Manali,2020-09-03,Hotel Greenfields,2,Suite,3924,4,0,2,7848,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",6,47088,2020-09-09,KULL10
97047,959,Dabolim,Kullu-Manali,2020-11-26,Hotel Greenfields,2,Suite,3924,4,1,3,11772,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",5,58860,2020-12-01,KULL10
97212,961,Shillong,Kullu-Manali,2020-04-09,Hotel Greenfields,2,Executive,3401,1,0,1,3401,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",5,17005,2020-04-14,KULL10
98841,979,Dehradun,Kullu-Manali,2019-10-31,Hotel Greenfields,2,Deluxe,2878,4,0,2,5756,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",6,34536,2019-11-06,KULL10
99205,982,Jamshedpur,Kullu-Manali,2020-06-04,Hotel Greenfields,2,Deluxe,2878,1,2,1,2878,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",5,14390,2020-06-09,KULL10
106385,1056,Varanasi,Kullu-Manali,2022-03-17,Hotel Greenfields,2,Deluxe,2878,3,3,3,8634,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",3,25902,2022-03-20,KULL10
106669,1059,Hyderabad,Kullu-Manali,2020-05-21,Hotel Greenfields,2,Deluxe,2878,3,1,2,5756,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",7,40292,2020-05-28,KULL10
107130,1063,Puri,Kullu-Manali,2020-11-26,Hotel Greenfields,2,Executive,3401,1,2,1,3401,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",1,3401,2020-11-27,KULL10
107282,1065,Srinagar,Kullu-Manali,2019-10-03,Hotel Greenfields,2,Executive,3401,4,1,3,10203,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",2,20406,2019-10-05,KULL10
108598,1078,Thiruvananthapuram,Kullu-Manali,2019-10-31,Hotel Greenfields,2,Suite,3924,1,1,1,3924,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",1,3924,2019-11-01,KULL10
108915,1080,Bhopal,Kullu-Manali,2020-09-03,Hotel Greenfields,2,Deluxe,2878,3,3,3,8634,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",6,51804,2020-09-09,KULL10
110643,1097,Prayagraj,Kullu-Manali,2019-11-14,Hotel Greenfields,2,Suite,3924,2,2,2,7848,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",2,15696,2019-11-16,KULL10
111308,1103,Navi Mumbai,Kullu-Manali,2021-03-25,Hotel Greenfields,2,Suite,3924,1,1,1,3924,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",6,23544,2021-03-31,KULL10
112325,1112,Nashik,Kullu-Manali,2022-02-24,Hotel Greenfields,2,Executive,3401,3,0,2,6802,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",1,6802,2022-02-25,KULL10
114188,1136,Prayagraj,Kullu-Manali,2019-10-31,Hotel Greenfields,2,Deluxe,2878,1,1,1,2878,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",1,2878,2019-11-01,KULL10
115103,1145,Ludhiana,Kullu-Manali,2021-12-16,Hotel Greenfields,2,Suite,3924,3,1,2,7848,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry', 'Coffee Maker']",7,54936,2021-12-23,KULL10
115488,1148,Puri,Kullu-Manali,2020-10-08,Hotel Greenfields,2,Executive,3401,4,2,3,10203,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry', 'Coffee Maker']",3,30609,2020-10-11,KULL10
117968,1167,Bhopal,Kullu-Manali,2021-02-18,Hotel Greenfields,2,Executive,3401,1,2,1,3401,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",3,10203,2021-02-21,KULL10
118901,1178,Navi Mumbai,Kullu-Manali,2020-10-01,Hotel Greenfields,2,Suite,3924,3,2,3,11772,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",2,23544,2020-10-03,KULL10
122449,1214,Shimla,Kullu-Manali,2020-04-30,Hotel Greenfields,2,Suite,3924,2,0,1,3924,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",2,7848,2020-05-02,KULL10
127566,1258,Puducherry,Kullu-Manali,2021-03-11,Hotel Greenfields,2,Deluxe,2878,3,1,2,5756,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",2,11512,2021-03-13,KULL10
128768,1269,Gwalior,Kullu-Manali,2021-03-25,Hotel Greenfields,2,Deluxe,2878,4,0,2,5756,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",2,11512,2021-03-27,KULL10
130949,1288,Coimbatore,Kullu-Manali,2021-09-02,Hotel Greenfields,2,Executive,3401,4,2,3,10203,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",5,51015,2021-09-07,KULL10
130955,1288,Chennai,Kullu-Manali,2021-10-14,Hotel Greenfields,2,Executive,3401,4,3,4,13604,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker']",6,81624,2021-10-20,KULL10
131394,1293,Udaipur,Kullu-Manali,2021-07-29,Hotel Greenfields,2,Suite,3924,1,2,1,3924,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Coffee Maker', 'Laundry']",4,15696,2021-08-02,KULL10
133792,1317,Chennai,Kullu-Manali,2021-02-11,Hotel Greenfields,2,Deluxe,2878,3,1,2,5756,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",3,17268,2021-02-14,KULL10
133936,1319,Itanagar,Kullu-Manali,2021-03-04,Hotel Greenfields,2,Suite,3924,4,3,4,15696,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",7,109872,2021-03-11,KULL10
2389,21,Gangtok,Amritsar,2021-07-29,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,2,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Rooftop Lounge', 'Business Center']",1,22332,2021-07-30,AMRI6
3306,32,Itanagar,Amritsar,2022-04-21,Fairfield by Marriott Amritsar,4,Executive,8797,4,0,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Sauna', 'Rooftop Lounge']",7,123158,2022-04-28,AMRI6
3759,39,Tirupati,Amritsar,2019-09-27,Fairfield by Marriott Amritsar,4,Executive,8797,1,0,1,8797,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,8797,2019-09-28,AMRI6
5614,56,Mumbai,Amritsar,2020-06-25,Fairfield by Marriott Amritsar,4,Deluxe,7444,1,1,1,7444,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Sauna']",5,37220,2020-06-30,AMRI6
5716,56,Jaipur,Amritsar,2022-06-09,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,2,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",4,89328,2022-06-13,AMRI6
6613,64,Udaipur,Amritsar,2021-07-16,Fairfield by Marriott Amritsar,4,Executive,8797,2,0,1,8797,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",6,52782,2021-07-22,AMRI6
7587,73,Vadodara,Amritsar,2019-12-05,Fairfield by Marriott Amritsar,4,Deluxe,7444,3,3,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,66996,2019-12-08,AMRI6
8759,86,Indore,Amritsar,2020-01-02,Fairfield by Marriott Amritsar,4,Deluxe,7444,3,2,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",6,133992,2020-01-08,AMRI6
9286,93,Puducherry,Amritsar,2022-12-01,Fairfield by Marriott Amritsar,4,Executive,8797,2,0,1,8797,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",6,52782,2022-12-07,AMRI6
10474,105,Chennai,Amritsar,2022-08-25,Fairfield by Marriott Amritsar,4,Suite,10150,3,1,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Rooftop Lounge']",5,101500,2022-08-30,AMRI6
12112,118,Surat,Amritsar,2020-08-27,Fairfield by Marriott Amritsar,4,Executive,8797,2,1,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,17594,2020-08-28,AMRI6
13424,132,Ayodhya,Amritsar,2020-08-06,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,0,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge']",7,104216,2020-08-13,AMRI6
18859,186,Vijayawada,Amritsar,2020-01-09,Fairfield by Marriott Amritsar,4,Suite,10150,2,1,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",4,81200,2020-01-13,AMRI6
19278,188,Gangtok,Amritsar,2021-10-29,Fairfield by Marriott Amritsar,4,Suite,10150,3,2,3,30450,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge']",4,121800,2021-11-02,AMRI6
19547,191,Jaipur,Amritsar,2020-04-09,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,1,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center']",7,156324,2020-04-16,AMRI6
19624,191,Dehradun,Amritsar,2021-09-30,Fairfield by Marriott Amritsar,4,Deluxe,7444,1,0,1,7444,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Sauna', 'Business Center']",5,37220,2021-10-05,AMRI6
20684,203,Navi Mumbai,Amritsar,2021-11-18,Fairfield by Marriott Amritsar,4,Executive,8797,4,0,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",3,52782,2021-11-21,AMRI6
21710,212,Bilaspur,Amritsar,2021-03-11,Fairfield by Marriott Amritsar,4,Suite,10150,4,0,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",4,81200,2021-03-15,AMRI6
23032,224,Udaipur,Amritsar,2021-05-27,Fairfield by Marriott Amritsar,4,Suite,10150,4,2,3,30450,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",6,182700,2021-06-02,AMRI6
23185,228,Bengaluru,Amritsar,2020-02-20,Fairfield by Marriott Amritsar,4,Deluxe,7444,2,0,1,7444,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",6,44664,2020-02-26,AMRI6
24326,237,Bhubaneswar,Amritsar,2022-09-15,Fairfield by Marriott Amritsar,4,Deluxe,7444,3,0,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Sauna']",1,14888,2022-09-16,AMRI6
26038,250,Ayodhya,Amritsar,2021-06-24,Fairfield by Marriott Amritsar,4,Suite,10150,3,3,3,30450,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",2,60900,2021-06-26,AMRI6
26398,254,Mysuru,Amritsar,2019-12-13,Fairfield by Marriott Amritsar,4,Deluxe,7444,1,2,1,7444,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",2,14888,2019-12-15,AMRI6
27428,263,Bhubaneswar,Amritsar,2021-04-01,Fairfield by Marriott Amritsar,4,Executive,8797,2,3,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",1,17594,2021-04-02,AMRI6
27867,266,Pune,Amritsar,2022-03-03,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,3,4,29776,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",6,178656,2022-03-09,AMRI6
28381,271,Dhubri,Amritsar,2022-01-06,Fairfield by Marriott Amritsar,4,Executive,8797,2,1,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",7,123158,2022-01-13,AMRI6
29072,277,Bhopal,Amritsar,2019-11-21,Fairfield by Marriott Amritsar,4,Suite,10150,4,2,3,30450,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Sauna']",5,152250,2019-11-26,AMRI6
32149,308,Kolkata,Amritsar,2021-03-11,Fairfield by Marriott Amritsar,4,Executive,8797,2,0,1,8797,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",4,35188,2021-03-15,AMRI6
32930,317,Pune,Amritsar,2021-10-07,Fairfield by Marriott Amritsar,4,Suite,10150,3,1,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,60900,2021-10-10,AMRI6
37216,354,Bhopal,Amritsar,2022-03-31,Fairfield by Marriott Amritsar,4,Suite,10150,3,1,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,20300,2022-04-01,AMRI6
39814,384,Gangtok,Amritsar,2022-05-12,Fairfield by Marriott Amritsar,4,Suite,10150,2,2,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",7,142100,2022-05-19,AMRI6
41293,400,Coimbatore,Amritsar,2021-09-09,Fairfield by Marriott Amritsar,4,Executive,8797,4,1,3,26391,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge']",2,52782,2021-09-11,AMRI6
43316,423,Bhubaneswar,Amritsar,2020-05-14,Fairfield by Marriott Amritsar,4,Executive,8797,1,1,1,8797,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Business Center', 'Sauna']",7,61579,2020-05-21,AMRI6
46449,452,Shillong,Amritsar,2020-10-08,Fairfield by Marriott Amritsar,4,Executive,8797,3,0,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",4,70376,2020-10-12,AMRI6
48460,475,Mopa,Amritsar,2020-01-17,Fairfield by Marriott Amritsar,4,Suite,10150,3,1,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Rooftop Lounge', 'Business Center']",4,81200,2020-01-21,AMRI6
49279,483,Mumbai,Amritsar,2020-10-08,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,2,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Sauna']",4,89328,2020-10-12,AMRI6
50563,492,Mysuru,Amritsar,2020-03-26,Fairfield by Marriott Amritsar,4,Executive,8797,3,2,3,26391,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",4,105564,2020-03-30,AMRI6
53070,514,Bilaspur,Amritsar,2019-12-26,Fairfield by Marriott Amritsar,4,Executive,8797,2,2,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",2,35188,2019-12-28,AMRI6
53428,516,Gwalior,Amritsar,2022-03-17,Fairfield by Marriott Amritsar,4,Deluxe,7444,3,0,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Business Center']",6,89328,2022-03-23,AMRI6
57123,556,Gangtok,Amritsar,2020-03-05,Fairfield by Marriott Amritsar,4,Deluxe,7444,1,1,1,7444,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",2,14888,2020-03-07,AMRI6
57803,563,Raigarh,Amritsar,2020-06-18,Fairfield by Marriott Amritsar,4,Suite,10150,2,3,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",5,101500,2020-06-23,AMRI6
57886,565,Chandigarh,Amritsar,2019-10-03,Fairfield by Marriott Amritsar,4,Deluxe,7444,3,2,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Sauna']",4,89328,2019-10-07,AMRI6
58351,569,Delhi NCR,Amritsar,2020-10-01,Fairfield by Marriott Amritsar,4,Deluxe,7444,3,0,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",6,89328,2020-10-07,AMRI6
58914,573,Shillong,Amritsar,2021-02-18,Fairfield by Marriott Amritsar,4,Executive,8797,2,0,1,8797,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge', 'Sauna']",2,17594,2021-02-20,AMRI6
63242,616,Shillong,Amritsar,2020-03-05,Fairfield by Marriott Amritsar,4,Deluxe,7444,3,0,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",4,59552,2020-03-09,AMRI6
63672,619,Vijayawada,Amritsar,2020-12-17,Fairfield by Marriott Amritsar,4,Suite,10150,3,2,3,30450,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",5,152250,2020-12-22,AMRI6
72634,706,Visakhapatnam,Amritsar,2020-06-04,Fairfield by Marriott Amritsar,4,Deluxe,7444,2,1,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",6,89328,2020-06-10,AMRI6
72995,709,Delhi NCR,Amritsar,2020-01-30,Fairfield by Marriott Amritsar,4,Executive,8797,2,2,2,17594,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",5,87970,2020-02-04,AMRI6
73685,714,Patna,Amritsar,2022-09-15,Fairfield by Marriott Amritsar,4,Executive,8797,1,0,1,8797,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Rooftop Lounge', 'Business Center']",7,61579,2022-09-22,AMRI6
75371,732,Gwalior,Amritsar,2020-07-02,Fairfield by Marriott Amritsar,4,Executive,8797,4,1,3,26391,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center', 'Rooftop Lounge']",4,105564,2020-07-06,AMRI6
77044,748,Coimbatore,Amritsar,2020-04-16,Fairfield by Marriott Amritsar,4,Suite,10150,2,3,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,60900,2020-04-19,AMRI6
78034,757,Raipur,Amritsar,2022-05-19,Fairfield by Marriott Amritsar,4,Suite,10150,1,2,1,10150,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",6,60900,2022-05-25,AMRI6
93919,928,Ranchi,Amritsar,2020-04-30,Fairfield by Marriott Amritsar,4,Suite,10150,1,1,1,10150,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,10150,2020-05-01,AMRI6
95367,941,Gwalior,Amritsar,2020-11-19,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,1,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",1,22332,2020-11-20,AMRI6
95489,942,Ayodhya,Amritsar,2020-04-30,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,1,3,22332,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,22332,2020-05-01,AMRI6
97189,961,Mysuru,Amritsar,2019-10-31,Fairfield by Marriott Amritsar,4,Suite,10150,3,0,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Sauna']",5,101500,2019-11-05,AMRI6
101204,1004,Bhubaneswar,Amritsar,2021-11-11,Fairfield by Marriott Amritsar,4,Executive,8797,3,2,3,26391,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge']",4,105564,2021-11-15,AMRI6
102898,1022,Navi Mumbai,Amritsar,2020-06-18,Fairfield by Marriott Amritsar,4,Suite,10150,4,2,3,30450,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",6,182700,2020-06-24,AMRI6
107070,1063,Prayagraj,Amritsar,2019-10-03,Fairfield by Marriott Amritsar,4,Deluxe,7444,1,1,1,7444,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",1,7444,2019-10-04,AMRI6
107465,1066,Delhi NCR,Amritsar,2021-04-29,Fairfield by Marriott Amritsar,4,Suite,10150,3,1,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",2,40600,2021-05-01,AMRI6
110055,1090,Navi Mumbai,Amritsar,2021-05-06,Fairfield by Marriott Amritsar,4,Suite,10150,4,2,3,30450,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",4,121800,2021-05-10,AMRI6
111594,1105,Visakhapatnam,Amritsar,2020-04-16,Fairfield by Marriott Amritsar,4,Deluxe,7444,4,0,2,14888,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,44664,2020-04-19,AMRI6
112029,1110,Dabolim,Amritsar,2019-11-07,Fairfield by Marriott Amritsar,4,Executive,8797,4,1,3,26391,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,79173,2019-11-10,AMRI6
114278,1138,Dhubri,Amritsar,2019-10-17,Fairfield by Marriott Amritsar,4,Suite,10150,1,2,1,10150,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,10150,2019-10-18,AMRI6
115534,1148,Khowai,Amritsar,2021-08-26,Fairfield by Marriott Amritsar,4,Suite,10150,4,0,2,20300,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",5,101500,2021-08-31,AMRI6
