TravelCode,UserID,City,Hotel,Rating,BedroomType,PricePerNight,Adults,Children,TotalRooms,TotalPrice,Amenities,StayingDays,TotalCost,CheckOut,CheckIn,Images
94776,936,Shillong,Hotel Monsoon,2,Executive,3734,3,0,2,7468,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry', 'Coffee Maker']",6,44808,21-10-2020,15-10-2020,https://tse1.mm.bing.net/th?q=Hotel+Monsoon+Shillong
94782,936,Kolkata,Pride Plaza Hotel Kolkata,5,Deluxe,9104,3,2,3,27312,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",3,81936,29-11-2020,26-11-2020,https://tse1.mm.bing.net/th?q=Pride+Plaza+Hotel+Kolkata+Kolkata
94783,936,Patna,Hotel Samrat International,3,Suite,5018,3,1,2,10036,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",2,20072,05-12-2020,03-12-2020,https://tse1.mm.bing.net/th?q=Hotel+Samrat+International+Patna
94785,936,Gangtok,Mayfair Spa Resort & Casino,5,Executive,11885,1,2,1,11885,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",1,11885,18-12-2020,17-12-2020,https://tse1.mm.bing.net/th?q=Mayfair+Spa+Resort+&+Casino+Gangtok
94786,936,Chennai,Taj Connemara,5,Deluxe,9086,2,1,2,18172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Limousine Service']",2,36344,26-12-2020,24-12-2020,https://tse1.mm.bing.net/th?q=Taj+Connemara+Chennai
94791,936,Indore,Fairfield by Marriott Indore,4,Suite,7947,4,1,3,23841,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",5,119205,02-02-2021,28-01-2021,https://tse1.mm.bing.net/th?q=Fairfield+by+Marriott+Indore
94795,936,Bhopal,The Residency,4,Deluxe,6370,1,0,1,6370,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna']",2,12740,27-02-2021,25-02-2021,https://tse1.mm.bing.net/th?q=The+Residency+Bhopal  
94796,936,Hisar,Hotel Midtown Grand,2,Deluxe,2505,3,2,3,7515,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",1,7515,05-03-2021,04-03-2021,https://tse1.mm.bing.net/th?q=Hotel+Midtown+Grand+Hisar
94801,936,Ayodhya,Hotel Saryu Palace,3,Executive,3975,4,2,3,11925,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",1,11925,09-04-2021,08-04-2021,https://tse1.mm.bing.net/th?q=Hotel+Saryu+Palace+Ayodhya  
94806,936,Indore,Hotel Winway,3,Suite,4638,2,0,1,4638,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",3,13914,16-05-2021,13-05-2021,https://tse1.mm.bing.net/th?q=Hotel+Winway+Indore
94807,936,Tirupati,Kences Hotel,3,Executive,4040,3,1,2,8080,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",2,16160,22-05-2021,20-05-2021,https://tse1.mm.bing.net/th?q=Kences+Hotel+Tirupati
94812,936,Bhubaneswar,Swosti Premium Hotel,4,Executive,7942,1,2,1,7942,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,7942,25-06-2021,24-06-2021,https://tse1.mm.bing.net/th?q=Swosti+Premium+Hotel+Bhubaneswar
94816,936,Chennai,Taj Connemara,5,Executive,10738,4,2,3,32214,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",7,225498,29-07-2021,22-07-2021,https://tse1.mm.bing.net/th?q=Taj+Connemara+Chennai
94818,936,Varanasi,Taj Nadesar Palace,5,Deluxe,8881,2,0,1,8881,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",2,17762,07-08-2021,05-08-2021,https://tse1.mm.bing.net/th?q=Taj+Nadesar+Palace+Varanasi
94819,936,Dhubri,Hotel O Bismillah Hotel & Lodge,1,Deluxe,2181,3,1,2,4362,"['Wi-Fi', 'Parking']",7,30534,19-08-2021,12-08-2021,https://tse1.mm.bing.net/th?q=Hotel+O+Bismillah+Hotel+&+Lodge+Dhubri
94820,936,Indore,Hotel Winway,3,Executive,4020,1,0,1,4020,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,8040,21-08-2021,19-08-2021,https://tse1.mm.bing.net/th?q=Hotel+Winway+Indore
94823,936,Puducherry,The Promenade,4,Executive,6887,1,2,1,6887,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Rooftop Lounge', 'Business Center']",5,34435,14-09-2021,09-09-2021,https://tse1.mm.bing.net/th?q=The+Promenade+Puducherry
94826,936,Bhopal,Hotel Grand Ashirwad,3,Deluxe,4799,1,0,1,4799,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",3,14397,03-10-2021,30-09-2021,https://tse1.mm.bing.net/th?q=Hotel+Grand+Ashirwad+Bhopal
94828,936,Itanagar,Hotel Blue Pine,2,Deluxe,2633,4,3,4,10532,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",4,42128,18-10-2021,14-10-2021,https://tse1.mm.bing.net/th?q=Hotel+Blue+Pine+Itanagar
94830,936,Bengaluru,The Leela Bhartiya City Bengaluru,5,Executive,13826,4,2,3,41478,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",3,124434,01-11-2021,29-10-2021,https://tse1.mm.bing.net/th?q=The+Leela+Bhartiya+City+Bengaluru  
94831,936,Chandigarh,JW Marriott Hotel Chandigarh,5,Suite,13386,1,1,1,13386,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Limousine Service', 'Helipad']",6,80316,10-11-2021,04-11-2021,https://tse1.mm.bing.net/th?q=JW+Marriott+Hotel+Chandigarh
94837,936,Mysuru,Hotel Adeline,3,Deluxe,4971,1,2,1,4971,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",6,29826,22-12-2021,16-12-2021,https://tse1.mm.bing.net/th?q=Hotel+Adeline+Mysuru
94847,936,Ahmedabad,Crowne Plaza Ahmedabad City Centre,5,Deluxe,11043,4,2,3,33129,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Limousine Service', 'Helipad']",3,99387,27-02-2022,24-02-2022,https://tse1.mm.bing.net/th?q=Crowne+Plaza+Ahmedabad+City+Centre  
94853,936,Hisar,Hotel City Heart,1,Deluxe,1203,4,1,3,3609,"['Wi-Fi', 'Parking']",7,25263,14-04-2022,07-04-2022,https://tse1.mm.bing.net/th?q=Hotel+City+Heart+Hisar
94857,936,Itanagar,Hotel Todo Itanagar,3,Executive,5456,3,1,2,10912,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle']",3,32736,08-05-2022,05-05-2022,https://tse1.mm.bing.net/th?q=Hotel+Todo+Itanagar+Itanagar
94861,936,Amritsar,Golden Tulip Amritsar,4,Executive,8398,2,0,1,8398,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",3,25194,05-06-2022,02-06-2022,https://tse1.mm.bing.net/th?q=Golden+Tulip+Amritsar  
94869,936,Mumbai,The St. Regis Mumbai,5,Deluxe,11277,4,2,3,33831,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",4,135324,01-08-2022,28-07-2022,https://tse1.mm.bing.net/th?q=The+St+Regis+Mumbai+Mumbai
94876,936,Jamshedpur,Hotel Ganga Regency,3,Executive,5186,1,0,1,5186,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Bar']",6,31116,21-09-2022,15-09-2022,https://tse1.mm.bing.net/th?q=Hotel+Ganga+Regency+Jamshedpur
94877,936,Diu,The Fern Seaside Luxurious Tent Resort,4,Deluxe,6748,1,0,1,6748,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Sauna']",3,20244,25-09-2022,22-09-2022,https://tse1.mm.bing.net/th?q=The+Fern+Seaside+Luxurious+Tent+Resort+Diu
94884,936,Coimbatore,Hash Six Hotels,4,Executive,8733,2,2,2,17466,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",6,104796,16-11-2022,10-11-2022,https://tse1.mm.bing.net/th?q=Hash+Six+Hotels+Coimbatore
94892,936,Prayagraj,Hotel Kanha Shyam,4,Executive,9021,1,0,1,9021,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Sauna', 'Business Center']",3,27063,08-01-2023,05-01-2023,https://tse1.mm.bing.net/th?q=Hotel+Kanha+Shyam+Prayagraj
94896,936,Diu,Kostamar Beach Resort,3,Suite,5172,3,2,3,15516,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle', 'Bar']",1,15516,03-02-2023,02-02-2023,https://tse1.mm.bing.net/th?q=Kostamar+Beach+Resort+Diu
94900,936,Gwalior,"Hotel Grace, Gwalior",3,Suite,6165,2,3,2,12330,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,12330,03-03-2023,02-03-2023,https://tse1.mm.bing.net/th?q=Hotel+Grace+Gwalior
94901,936,Itanagar,Cygnett Inn Trendz,3,Executive,6436,2,1,2,12872,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,12872,10-03-2023,09-03-2023,https://tse1.mm.bing.net/th?q=Cygnett+Inn+Trendz+Itanagar
94904,937,Indore,Marriott Indore,5,Deluxe,11184,4,1,3,33552,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler']",5,167760,01-10-2019,26-09-2019,https://tse1.mm.bing.net/th?q=Marriott+Indore+Indore
94912,937,Navi Mumbai,Hotel Yogi Executive,3,Deluxe,4519,4,3,4,18076,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",6,108456,27-11-2019,21-11-2019,https://tse1.mm.bing.net/th?q=Hotel+Yogi+Executive+Navi+Mumbai
94916,937,Udaipur,Hotel Devraj Niwas on Lake Pichola,3,Executive,5776,2,2,2,11552,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Bar']",5,57760,24-12-2019,19-12-2019,https://tse1.mm.bing.net/th?q=Hotel+Devraj+Niwas+on+Lake+Pichola+Udaipur
94918,937,Ranchi,Hotel Green Acres,3,Suite,5942,2,0,1,5942,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Airport Shuttle', 'Meeting Rooms']",6,35652,08-02-2020,02-02-2020,https://tse1.mm.bing.net/th?q=Hotel+Green+Acres+Ranchi
94920,937,Delhi NCR,Pullman New Delhi Aerocity,5,Deluxe,11167,2,2,2,22334,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Helipad', 'Private Butler']",5,111670,21-01-2020,16-01-2020,https://tse1.mm.bing.net/th?q=Pullman+New+Delhi+Aerocity
94928,937,Itanagar,Hotel Pybss,3,Deluxe,4237,3,2,3,12711,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",2,25422,14-03-2020,12-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Pybss+Itanagar
94929,937,Pune,Sheraton Grand Pune Bund Garden Hotel,5,Suite,12110,3,1,2,24220,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Private Butler', 'Limousine Service']",7,169540,26-03-2020,19-03-2020,https://tse1.mm.bing.net/th?q=Sheraton+Grand+Pune+Bund+Garden+Hotel+Pune
94930,937,Bilaspur,Hotel Heavens Park,3,Deluxe,4818,4,3,4,19272,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,38544,28-03-2020,26-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Heavens+Park+Bilaspur
94934,937,Ranchi,Hotel The Raso,4,Suite,9922,3,2,3,29766,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Rooftop Lounge']",1,29766,24-04-2020,23-04-2020,https://tse1.mm.bing.net/th?q=Hotel+The+Raso+Ranchi
94936,937,Bilaspur,Hotel Intercity International,3,Deluxe,4431,3,1,2,8862,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",3,26586,10-05-2020,07-05-2020,https://tse1.mm.bing.net/th?q=Hotel+Intercity+International+Bilaspur
94945,937,Gangtok,The Elgin Nor-Khill - A Heritage Hotel & Spa,4,Executive,8371,4,0,2,16742,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge']",4,66968,13-07-2020,09-07-2020,https://tse1.mm.bing.net/th?q=The+Elgin+Nor-Khill+-+A+Heritage+Hotel+&+Spa+Gangtok
94946,937,Kota,Hotel Flowers Inn,3,Deluxe,3619,4,2,3,10857,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",5,54285,21-07-2020,16-07-2020,https://tse1.mm.bing.net/th?q=Hotel+Flowers+Inn+Kota
94949,937,Dabolim,The Postcard Cuelim,5,Suite,14574,3,2,3,43722,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler', 'Helipad']",1,43722,07-08-2020,06-08-2020,https://tse1.mm.bing.net/th?q=The+Postcard+Cuelim+Dabolim
94951,937,Mysuru,Radisson Blu Plaza Hotel Mysore,5,Suite,12381,3,3,3,37143,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service', 'Private Butler', 'Helipad']",1,37143,21-08-2020,20-08-2020,https://tse1.mm.bing.net/th?q=Radisson+Blu+Plaza+Hotel+Mysore+Mysuru
94955,937,Guwahati,Novotel Guwahati GS Road,5,Executive,10816,1,0,1,10816,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",5,54080,22-09-2020,17-09-2020,https://tse1.mm.bing.net/th?q=Novotel+Guwahati+GS+Road
94956,937,Hyderabad,The Westin Hyderabad Mindspace,5,Executive,14079,3,2,3,42237,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",6,253422,30-09-2020,24-09-2020,https://tse1.mm.bing.net/th?q=The+Westin+Hyderabad+Mindspace
94966,937,Ahmedabad,Hyatt Regency Ahmedabad,5,Executive,14086,3,0,2,28172,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",1,28172,04-12-2020,03-12-2020,https://tse1.mm.bing.net/th?q=Hyatt+Regency+Ahmedabad  
94969,937,Kota,"Country Inn & Suites by Radisson, Kota",4,Executive,8164,1,1,1,8164,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",4,32656,29-12-2020,25-12-2020,https://tse1.mm.bing.net/th?q=Country+Inn+%26+Suites+by+Radisson+Kota
94972,937,Bhopal,Hotel Grand Ashirwad,3,Suite,6544,1,0,1,6544,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",1,6544,15-01-2021,14-01-2021,https://tse1.mm.bing.net/th?q=Hotel+Grand+Ashirwad+Bhopal
94974,937,Hyderabad,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,5,Suite,15110,1,0,1,15110,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge']",6,90660,03-02-2021,28-01-2021,https://tse1.mm.bing.net/th?q=Radisson+Blu+Plaza+Hotel+Hyderabad+Banjara+Hills
94975,937,Gangtok,Summit Norling Resort & Spa,3,Suite,4852,2,2,2,9704,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",2,19408,06-02-2021,04-02-2021,https://tse1.mm.bing.net/th?q=Summit+Norling+Resort+&+Spa+Gangtok
94981,937,Bhubaneswar,Ginger Bhubaneshwar,3,Suite,5925,3,3,3,17775,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,124425,25-03-2021,18-03-2021,https://tse1.mm.bing.net/th?q=Ginger+Bhubaneshwar
94984,937,Vijayawada,"Lemon Tree Premier, Vijayawada",4,Suite,7690,4,2,3,23070,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",3,69210,11-04-2021,08-04-2021,https://tse1.mm.bing.net/th?q=Lemon+Tree+Premier+Vijayawada+Vijayawada
94986,937,Bilaspur,Hotel Silver Oak,3,Suite,7378,4,0,2,14756,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",3,44268,25-04-2021,22-04-2021,https://tse1.mm.bing.net/th?q=Hotel+Silver+Oak+Bilaspur
94990,937,Varanasi,Ramada Plaza JHV Varanasi,5,Deluxe,8976,2,1,2,17952,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",3,53856,23-05-2021,20-05-2021,https://tse1.mm.bing.net/th?q=Ramada+Plaza+JHV+Varanasi+Varanasi
94992,937,Diu,The Grand Highness,3,Executive,5804,4,3,4,23216,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",6,139296,09-06-2021,03-06-2021,https://tse1.mm.bing.net/th?q=The+Grand+Highness+Diu
94998,938,Gwalior,Clarks Inn Suites Gwalior,4,Suite,8016,1,1,1,8016,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar']",1,8016,01-11-2019,31-10-2019,https://tse1.mm.bing.net/th?q=Clarks+Inn+Suites+Gwalior
95002,938,Kullu-Manali,Manuallaya Resort,4,Deluxe,5934,4,2,3,17802,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center']",2,35604,30-11-2019,28-11-2019,https://tse1.mm.bing.net/th?q=Manuallaya+Resort+Kullu-Manali
95004,938,Ludhiana,Radisson Blu Hotel MBD Ludhiana,5,Executive,11076,3,1,2,22152,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Private Butler', 'Limousine Service']",7,155064,20-12-2019,13-12-2019,https://tse1.mm.bing.net/th?q=Radisson+Blu+Hotel+MBD+Ludhiana+Ludhiana
95006,938,Chennai,Hyatt Regency Chennai,5,Deluxe,10488,4,3,4,41952,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",1,41952,27-12-2019,26-12-2019,https://tse1.mm.bing.net/th?q=Hyatt+Regency+Chennai
95010,938,Kolkata,The Westin Kolkata Rajarhat,5,Suite,13344,2,2,2,26688,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad']",3,80064,26-01-2020,23-01-2020,https://tse1.mm.bing.net/th?q=The+Westin+Kolkata+Rajarhat+Kolkata
95011,938,Khowai,Hotel Sonar Tori,3,Executive,6122,3,1,2,12244,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",6,73464,05-02-2020,30-01-2020,https://tse1.mm.bing.net/th?q=Hotel+Sonar+Tori+Khowai
95017,938,Shillong,Hotel Barbareek,2,Suite,3850,3,0,2,7700,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",7,53900,19-03-2020,12-03-2020,https://tse1.mm.bing.net/th?q=Hotel+Barbareek+Shillong
95019,938,Guwahati,Kiranshree Grand,4,Executive,7627,4,2,3,22881,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge']",3,68643,29-03-2020,26-03-2020,https://tse1.mm.bing.net/th?q=Kiranshree+Grand+Guwahati
95022,938,Tirupati,Hotel Minerva Grand,3,Deluxe,4768,2,0,1,4768,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar', 'Meeting Rooms', 'Airport Shuttle']",7,33376,23-04-2020,16-04-2020,https://tse1.mm.bing.net/th?q=Hotel+Minerva+Grand+Tirupati
95023,938,Dabolim,The Postcard Cuelim,5,Suite,14574,4,3,4,58296,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Helipad', 'Limousine Service']",3,174888,26-04-2020,23-04-2020,https://tse1.mm.bing.net/th?q=The+Postcard+Cuelim+Dabolim
95025,938,Udaipur,Tripli Hotels Le Shelton,3,Executive,4972,2,2,2,9944,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms']",7,69608,14-05-2020,07-05-2020,https://tse1.mm.bing.net/th?q=Tripli+Hotels+Le+Shelton+Udaipur
95027,938,Bhopal,Hotel Amer Palace,3,Executive,5723,3,0,2,11446,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Meeting Rooms', 'Airport Shuttle']",4,45784,25-05-2020,21-05-2020,https://tse1.mm.bing.net/th?q=Hotel+Amer+Palace+Bhopal  
95029,938,Bhopal,Courtyard by Marriott Bhopal,5,Executive,13949,2,0,1,13949,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Limousine Service']",1,13949,05-06-2020,04-06-2020,https://tse1.mm.bing.net/th?q=Courtyard+by+Marriott+Bhopal  
95035,938,Dabolim,Hotel Cliff,2,Deluxe,2441,2,2,2,4882,"['Wi-Fi', 'Parking', 'Room Service', 'TV']",7,34174,24-07-2020,17-07-2020,https://tse1.mm.bing.net/th?q=Hotel+Cliff+Dabolim
95039,938,Surat,Ginger Surat,3,Deluxe,5450,4,1,3,16350,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Bar']",6,98100,19-08-2020,13-08-2020,https://tse1.mm.bing.net/th?q=Ginger+Surat+Surat
95042,938,Kullu-Manali,Hotel Greenfields,2,Suite,3924,4,0,2,7848,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",6,47088,09-09-2020,03-09-2020,https://tse1.mm.bing.net/th?q=Hotel+Greenfields+Kullu-Manali
95043,938,Surat,Hotel Sifat International,3,Suite,6285,2,2,2,12570,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant']",7,87990,17-09-2020,10-09-2020,https://tse1.mm.bing.net/th?q=Hotel+Sifat+International+Surat
95051,939,Prayagraj,Hotel Polo Max Allahabad,3,Deluxe,3338,2,2,2,6676,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms', 'Bar']",7,46732,24-10-2019,17-10-2019,https://tse1.mm.bing.net/th?q=Hotel+Polo+Max+Allahabad+Prayagraj
95052,939,Varanasi,Taj Nadesar Palace,5,Suite,12111,3,0,2,24222,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Valet Parking', 'Suites', 'Concierge', 'Private Butler']",6,145332,30-10-2019,24-10-2019,https://tse1.mm.bing.net/th?q=Taj+Nadesar+Palace+Varanasi
95053,939,Tirupati,Fortune Select Grand Ridge,4,Suite,10188,4,1,3,30564,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Pool', 'Spa', 'Bar', 'Business Center', 'Rooftop Lounge', 'Sauna']",2,61128,02-11-2019,31-10-2019,https://tse1.mm.bing.net/th?q=Fortune+Select+Grand+Ridge+Tirupati
95055,939,Vijayawada,Hotel Aira,3,Deluxe,5233,4,2,3,15699,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Gym', 'Restaurant', 'Airport Shuttle', 'Meeting Rooms']",7,109893,22-11-2019,15-11-2019,https://tse1.mm.bing.net/th?q=Hotel+Aira+Vijayawada
95056,939,Puri,Hotel Gandhara,2,Deluxe,3223,4,2,3,9669,"['Wi-Fi', 'Parking', 'Room Service', 'TV', 'Laundry']",5,48345,26-11-2019,21-11-2019,https://tse1.mm.bing.net/th?q=Hotel+Gandhara+Puri
